No,Year,Month,Day,Minutes,Seconds,Largest Magnitude
15153,1986,7,20,1,18.0,4.1
15154,1986,7,16,38,51.3,3.6
15155,1986,6,29,45,12.1,4.3
15156,1986,6,27,33,36.7,4.1
15157,1986,6,27,54,55.0,4.2
15158,1986,6,25,48,22.5,3.9
15159,1986,6,17,30,31.8,3.8
15160,1986,6,15,18,34.4,4.5
15161,1986,6,12,52,41.4,3.8
15162,1986,6,9,59,38.0,4.0
15163,1986,6,8,35,7.9,3.5
15164,1986,6,8,51,14.8,3.5
15165,1986,6,8,15,47.5,3.7
15166,1986,6,6,32,30.8,4.3
15167,1986,6,6,25,46.1,4.3
15168,1986,6,6,7,54.7,4.4
15169,1986,6,6,29,46.2,4.4
15170,1986,6,6,50,33.0,4.4
15171,1986,6,6,39,47.0,5.6
15172,1986,6,5,27,43.0,3.5
15173,1986,6,3,9,14.3,3.9
15174,1986,6,3,35,54.0,4.3
15175,1986,6,3,13,52.2,3.7
15176,1986,6,2,16,30.0,4.1
15177,1986,6,2,2,40.0,3.8
15178,1986,6,2,2,26.0,3.8
15179,1986,6,1,43,9.8,4.0
15180,1986,5,31,30,2.0,3.8
15181,1986,5,30,3,59.5,3.9
15182,1986,5,29,40,23.0,3.5
15183,1986,5,28,3,8.3,3.6
15184,1986,5,27,54,58.2,4.5
15185,1986,5,27,44,49.6,4.0
15186,1986,5,25,23,5.0,3.7
15187,1986,5,20,3,12.0,3.6
15188,1986,5,20,43,36.0,4.0
15189,1986,5,19,36,32.5,4.2
15190,1986,5,18,23,21.9,3.6
15191,1986,5,18,45,49.0,3.8
15192,1986,5,17,16,39.2,3.9
15193,1986,5,15,32,30.0,3.8
15194,1986,5,15,43,20.3,3.5
15195,1986,5,15,59,31.3,4.0
15196,1986,5,14,1,25.0,4.5
15197,1986,5,13,44,1.9,5.5
15198,1986,5,11,15,50.0,3.5
15199,1986,5,11,48,57.9,3.7
15200,1986,5,11,17,53.7,3.5
15201,1986,5,7,35,34.0,4.2
15202,1986,5,7,9,9.3,4.0
15203,1986,5,7,10,6.0,3.7
15204,1986,5,5,58,59.0,3.6
15205,1986,5,5,0,22.8,3.8
15206,1986,5,5,31,20.5,4.1
15207,1986,5,5,27,53.1,3.7
15208,1986,5,5,1,32.9,4.6
15209,1986,5,5,9,31.6,4.2
15210,1986,5,5,35,38.0,5.8
15211,1986,5,3,52,51.3,3.6
15212,1986,5,3,42,25.5,4.1
15213,1986,5,1,47,33.2,3.6
15214,1986,4,29,50,14.1,3.7
15215,1986,4,20,31,39.0,3.6
15216,1986,4,15,41,14.0,3.6
15217,1986,4,11,10,34.4,4.9
15218,1986,3,31,45,4.0,3.8
15219,1986,3,30,31,6.0,4.2
15220,1986,3,25,22,15.0,4.0
15221,1986,3,20,57,27.0,3.7
15222,1986,3,19,47,27.0,4.6
15223,1986,3,19,24,31.8,4.3
15224,1986,3,19,29,11.5,4.7
15225,1986,3,19,22,21.0,3.5
15226,1986,3,12,39,17.0,3.9
15227,1986,3,8,44,38.0,3.8
15228,1986,3,8,8,32.0,4.4
15229,1986,3,3,12,41.4,3.8
15230,1986,2,26,15,34.0,3.9
15231,1986,2,26,45,1.9,4.4
15232,1986,2,24,28,29.0,3.5
15233,1986,2,24,28,36.0,3.8
15234,1986,2,24,4,16.0,3.6
15235,1986,2,24,56,46.0,3.6
15236,1986,2,23,3,30.0,3.7
15237,1986,2,22,3,11.7,4.2
15238,1986,2,22,4,22.5,3.5
15239,1986,2,21,24,43.9,4.8
15240,1986,2,20,16,21.6,3.9
15241,1986,2,19,15,16.0,3.7
15242,1986,2,17,34,10.0,3.6
15243,1986,2,7,48,39.4,4.1
15244,1986,2,4,56,5.4,3.7
15245,1986,2,1,56,55.6,4.2
15246,1986,1,31,28,16.8,4.3
15247,1986,1,30,40,22.9,4.5
15248,1986,1,29,19,44.6,3.6
15249,1986,1,28,59,30.9,3.7
15250,1986,1,27,53,48.5,3.5
15251,1986,1,23,28,27.8,3.8
15252,1986,1,20,2,4.0,3.9
15253,1986,1,17,11,52.3,4.6
15254,1986,1,8,0,41.8,3.7
15255,1986,1,8,3,17.1,3.8
15256,1986,1,8,34,21.0,3.6
15257,1986,1,5,37,4.3,4.6
15258,1986,1,3,30,29.8,4.0
15259,1986,1,1,9,6.3,4.8
15260,1985,12,31,19,54.2,3.6
15261,1985,12,29,14,21.2,3.5
15262,1985,12,29,55,26.0,4.3
15263,1985,12,28,49,49.0,3.6
15264,1985,12,24,15,7.0,3.7
15265,1985,12,23,50,35.8,3.7
15266,1985,12,23,8,58.8,4.9
15267,1985,12,23,36,14.2,3.5
15268,1985,12,23,56,17.9,4.2
15269,1985,12,22,29,45.8,3.5
15270,1985,12,21,26,15.0,3.7
15271,1985,12,21,11,13.5,4.4
15272,1985,12,21,5,36.5,4.6
15273,1985,12,21,12,51.0,3.7
15274,1985,12,19,15,56.1,3.7
15275,1985,12,19,34,56.5,4.1
15276,1985,12,19,27,41.5,4.1
15277,1985,12,18,17,33.8,3.7
15278,1985,12,18,36,56.0,3.5
15279,1985,12,18,46,0.8,5.0
15280,1985,12,18,44,54.0,3.8
15281,1985,12,17,43,42.0,3.5
15282,1985,12,16,51,51.0,4.4
15283,1985,12,15,40,47.0,3.5
15284,1985,12,9,33,15.1,3.6
15285,1985,12,7,7,57.5,3.6
15286,1985,12,7,10,19.0,3.5
15287,1985,12,7,56,0.0,3.5
15288,1985,12,6,35,29.9,4.6
15289,1985,12,5,58,35.3,3.7
15290,1985,12,3,12,39.7,4.6
15291,1985,12,1,47,38.7,4.6
15292,1985,11,24,19,39.5,4.5
15293,1985,11,21,55,9.2,3.5
15294,1985,11,18,44,51.3,4.2
15295,1985,11,17,16,12.0,4.2
15296,1985,11,16,51,40.6,3.5
15297,1985,11,16,26,26.9,4.1
15298,1985,11,13,21,21.6,3.5
15299,1985,11,12,23,49.0,3.8
15300,1985,11,7,26,21.7,5.1
15301,1985,10,30,53,16.3,4.4
15302,1985,10,30,47,0.0,3.5
15303,1985,10,24,19,30.7,3.5
15304,1985,10,23,37,55.0,3.7
15305,1985,10,23,14,32.0,4.3
15306,1985,10,23,32,13.9,3.5
15307,1985,10,21,16,32.7,3.5
15308,1985,10,21,13,48.2,3.7
15309,1985,10,17,15,26.2,4.4
15310,1985,10,16,37,15.5,3.5
15311,1985,10,15,58,17.4,3.5
15312,1985,10,15,25,2.2,3.9
15313,1985,10,13,11,53.9,3.5
15314,1985,10,10,59,7.8,3.8
15315,1985,10,9,13,1.3,3.5
15316,1985,10,4,48,30.4,4.5
15317,1985,10,4,36,7.8,4.2
15318,1985,10,3,11,36.3,3.5
15319,1985,9,23,19,57.4,4.0
15320,1985,9,20,29,40.7,4.5
15321,1985,9,11,8,31.5,4.6
15322,1985,9,5,36,8.6,3.6
15323,1985,9,3,47,40.7,4.0
15324,1985,9,2,5,30.4,3.7
15325,1985,9,1,53,54.8,3.5
15326,1985,8,28,45,50.0,3.5
15327,1985,8,25,3,3.0,3.5
15328,1985,8,24,59,18.0,3.5
15329,1985,8,23,38,36.6,4.5
15330,1985,8,23,33,17.0,3.6
15331,1985,8,15,48,11.0,3.5
15332,1985,8,12,54,44.2,4.9
15333,1985,8,4,33,39.0,3.6
15334,1985,7,29,23,33.9,3.6
15335,1985,7,28,33,52.1,3.9
15336,1985,7,21,42,9.0,3.7
15337,1985,7,18,42,57.0,3.7
15338,1985,7,14,9,52.8,4.6
15339,1985,7,4,3,19.1,3.5
15340,1985,6,28,19,40.5,4.9
15341,1985,6,22,58,35.1,4.5
15342,1985,6,22,30,52.0,3.5
15343,1985,6,19,45,29.1,3.5
15344,1985,6,16,54,51.7,3.6
15345,1985,6,14,20,19.0,4.2
15346,1985,6,13,54,47.4,3.9
15347,1985,6,11,57,14.8,3.7
15348,1985,6,10,2,26.8,4.4
15349,1985,6,10,41,54.5,4.8
15350,1985,6,9,22,6.5,3.5
15351,1985,6,8,30,0.0,3.6
15352,1985,6,6,8,42.3,4.9
15353,1985,6,5,51,7.0,4.2
15354,1985,6,5,48,28.6,4.3
15355,1985,6,4,15,17.0,3.8
15356,1985,5,31,55,39.0,3.5
15357,1985,5,30,40,55.7,4.1
15358,1985,5,30,45,29.5,3.5
15359,1985,5,24,29,34.9,3.5
15360,1985,5,24,13,52.3,3.5
15361,1985,5,22,53,16.0,4.0
15362,1985,5,22,48,6.4,3.6
15363,1985,5,20,33,42.2,4.8
15364,1985,5,17,14,0.8,3.6
15365,1985,5,15,15,19.0,3.8
15366,1985,5,14,9,45.0,3.9
15367,1985,5,14,52,18.5,4.0
15368,1985,5,13,54,45.1,3.7
15369,1985,5,13,54,33.3,3.6
15370,1985,5,13,22,22.5,4.1
15371,1985,5,12,16,19.6,3.7
15372,1985,5,10,1,16.5,4.5
15373,1985,5,6,33,19.0,3.6
15374,1985,5,5,53,41.2,3.5
15375,1985,5,4,29,58.3,3.7
15376,1985,5,3,48,3.3,3.6
15377,1985,4,30,45,5.2,3.8
15378,1985,4,29,38,39.0,4.6
15379,1985,4,28,19,3.4,3.7
15380,1985,4,27,33,6.9,4.6
15381,1985,4,23,46,43.7,4.5
15382,1985,4,23,28,59.0,4.1
15383,1985,4,22,5,7.0,3.5
15384,1985,4,20,8,36.0,3.5
15385,1985,4,18,34,39.5,4.4
15386,1985,4,15,14,30.3,4.3
15387,1985,4,14,6,55.0,4.1
15388,1985,4,14,12,55.3,3.9
15389,1985,4,11,11,45.7,4.2
15390,1985,4,10,44,41.5,4.0
15391,1985,4,10,35,8.0,4.0
15392,1985,4,10,56,43.8,3.9
15393,1985,4,6,42,0.0,4.4
15394,1985,4,1,33,3.0,3.5
15395,1985,3,29,24,8.4,4.8
15396,1985,3,27,43,34.3,3.7
15397,1985,3,17,2,36.9,4.0
15398,1985,3,15,22,57.7,4.3
15399,1985,3,14,6,24.6,4.2
15400,1985,3,14,35,38.5,4.7
15401,1985,3,14,23,10.7,3.9
15402,1985,3,13,45,43.7,4.2
15403,1985,3,3,2,12.9,4.3
15404,1985,3,3,29,25.0,3.8
15405,1985,3,3,36,31.0,3.5
15406,1985,3,1,59,38.1,4.1
15407,1985,2,27,34,19.5,4.7
15408,1985,2,25,26,8.0,4.2
15409,1985,2,24,33,14.7,4.3
15410,1985,2,23,45,26.2,3.9
15411,1985,2,18,18,52.0,3.8
15412,1985,2,17,45,27.0,4.7
15413,1985,2,16,33,29.6,4.8
15414,1985,2,7,18,45.0,4.6
15415,1985,1,31,3,15.9,4.1
15416,1985,1,31,25,50.9,4.5
15417,1985,1,31,21,6.4,4.5
15418,1985,1,28,20,56.0,3.7
15419,1985,1,25,42,18.0,4.1
15420,1985,1,23,23,31.2,4.6
15421,1985,1,21,22,58.5,3.5
15422,1985,1,9,3,44.7,3.5
15423,1985,1,7,37,7.9,3.7
15424,1985,1,2,40,10.0,3.6
15425,1985,1,2,13,23.7,3.8
15426,1985,1,1,33,44.7,3.9
15427,1984,12,30,28,43.3,3.7
15428,1984,12,26,43,22.9,4.0
15429,1984,12,18,59,34.9,4.6
15430,1984,12,16,40,48.4,4.2
15431,1984,12,12,51,5.0,3.5
15432,1984,12,12,25,31.2,3.5
15433,1984,12,8,54,40.0,3.5
15434,1984,12,8,19,11.2,4.5
15435,1984,12,6,57,21.0,3.5
15436,1984,12,3,38,12.2,5.0
15437,1984,11,29,28,57.1,4.7
15438,1984,11,20,41,49.9,4.1
15439,1984,11,18,48,20.0,4.1
15440,1984,11,15,14,38.0,4.3
15441,1984,11,15,28,46.7,4.3
15442,1984,11,14,24,24.9,4.1
15443,1984,11,14,1,33.5,4.3
15444,1984,11,12,22,39.0,3.9
15445,1984,11,7,39,43.7,4.3
15446,1984,11,5,55,55.0,3.6
15447,1984,10,28,17,58.0,3.8
15448,1984,10,26,8,3.1,4.7
15449,1984,10,25,52,54.2,3.6
15450,1984,10,23,42,30.8,4.0
15451,1984,10,22,26,0.9,4.4
15452,1984,10,22,30,17.9,3.5
15453,1984,10,21,4,26.4,4.7
15454,1984,10,19,0,3.6,4.6
15455,1984,10,18,46,20.7,5.3
15456,1984,10,17,45,5.0,4.5
15457,1984,10,17,9,9.6,3.6
15458,1984,10,17,16,5.2,4.6
15459,1984,10,16,19,0.0,3.9
15460,1984,10,14,47,28.8,3.5
15461,1984,10,14,36,22.0,3.7
15462,1984,10,14,20,3.9,3.6
15463,1984,10,10,52,21.3,3.9
15464,1984,10,7,51,7.0,3.6
15465,1984,10,6,46,15.3,4.0
15466,1984,10,6,20,1.0,3.7
15467,1984,10,5,3,14.8,3.5
15468,1984,9,25,58,13.2,3.5
15469,1984,9,25,39,22.0,3.5
15470,1984,9,23,19,25.2,4.4
15471,1984,9,23,33,41.8,3.9
15472,1984,9,23,32,44.0,4.6
15473,1984,9,18,26,2.2,5.5
15474,1984,9,16,54,48.9,3.8
15475,1984,9,16,10,24.7,3.8
15476,1984,9,16,18,2.2,3.9
15477,1984,9,13,25,4.0,4.6
15478,1984,9,11,43,11.0,4.3
15479,1984,9,10,12,32.0,3.9
15480,1984,9,9,59,5.5,3.9
15481,1984,9,8,40,27.5,3.7
15482,1984,9,8,22,30.4,4.3
15483,1984,9,3,27,37.3,3.8
15484,1984,9,3,16,2.1,3.8
15485,1984,9,2,22,30.5,3.5
15486,1984,9,1,3,14.5,3.5
15487,1984,9,1,50,11.3,4.1
15488,1984,9,1,43,21.7,3.9
15489,1984,8,29,35,42.0,3.6
15490,1984,8,27,32,14.1,4.0
15491,1984,8,27,32,28.1,3.7
15492,1984,8,26,35,20.4,3.6
15493,1984,8,25,9,20.1,4.0
15494,1984,8,24,28,50.3,4.0
15495,1984,8,24,31,50.0,3.9
15496,1984,8,24,54,32.6,3.7
15497,1984,8,23,26,46.9,4.6
15498,1984,8,22,29,21.0,4.2
15499,1984,8,22,30,26.0,3.7
15500,1984,8,22,49,35.0,3.8
15501,1984,8,18,33,56.0,3.8
15502,1984,8,18,4,48.5,3.7
15503,1984,8,15,54,25.0,3.5
15504,1984,8,12,51,27.0,4.2
15505,1984,8,8,47,45.2,3.9
15506,1984,7,31,44,26.0,4.0
15507,1984,7,30,12,56.6,3.8
15508,1984,7,27,7,37.0,3.8
15509,1984,7,26,47,46.0,3.6
15510,1984,7,19,5,29.6,4.5
15511,1984,7,18,30,3.6,3.5
15512,1984,7,18,19,10.6,4.2
15513,1984,7,16,18,29.0,3.5
15514,1984,7,15,0,50.6,4.6
15515,1984,7,15,47,2.5,4.1
15516,1984,7,14,24,42.0,3.8
15517,1984,7,14,33,37.0,3.6
15518,1984,6,27,17,9.7,3.6
15519,1984,6,27,16,38.2,3.6
15520,1984,6,27,35,15.2,3.8
15521,1984,6,26,40,24.2,3.6
15522,1984,6,25,53,35.8,3.9
15523,1984,6,23,1,13.4,3.6
15524,1984,6,23,31,23.0,4.0
15525,1984,6,20,29,34.4,4.7
15526,1984,6,17,15,47.0,3.5
15527,1984,6,16,36,34.3,3.5
15528,1984,6,16,48,25.0,4.3
15529,1984,6,12,26,35.0,3.5
15530,1984,6,12,57,9.0,3.5
15531,1984,6,12,42,34.0,3.6
15532,1984,6,7,37,55.1,4.3
15533,1984,6,1,20,10.7,3.6
15534,1984,5,30,0,29.3,4.1
15535,1984,5,26,39,35.9,4.0
15536,1984,5,23,6,27.0,4.0
15537,1984,5,18,34,11.1,3.7
15538,1984,5,16,43,8.0,3.6
15539,1984,5,15,41,36.5,4.6
15540,1984,5,15,43,8.0,3.6
15541,1984,5,11,43,43.0,3.8
15542,1984,5,8,44,47.0,3.6
15543,1984,5,7,15,38.5,4.5
15544,1984,5,1,33,32.0,3.7
15545,1984,4,30,41,9.0,4.5
15546,1984,4,28,9,36.8,3.5
15547,1984,4,27,5,48.0,4.2
15548,1984,4,27,2,58.5,4.0
15549,1984,4,26,37,6.0,3.5
15550,1984,4,26,28,47.7,4.3
15551,1984,4,24,26,58.6,3.8
15552,1984,4,23,50,50.0,4.0
15553,1984,4,23,19,11.4,3.6
15554,1984,4,23,54,20.3,3.8
15555,1984,4,23,19,47.0,3.6
15556,1984,4,23,17,44.0,3.8
15557,1984,4,23,11,35.5,4.8
15558,1984,4,23,19,18.0,3.8
15559,1984,4,23,47,21.5,3.6
15560,1984,4,23,31,49.0,4.6
15561,1984,4,21,25,12.6,4.7
15562,1984,4,20,48,39.3,3.7
15563,1984,4,20,21,8.5,4.6
15564,1984,4,16,55,51.9,4.5
15565,1984,4,14,23,7.0,3.7
15566,1984,4,13,46,51.5,3.8
15567,1984,4,8,59,11.0,3.6
15568,1984,4,7,13,55.0,3.6
15569,1984,4,7,49,29.1,3.5
15570,1984,4,6,13,30.0,4.1
15571,1984,4,6,48,0.0,3.7
15572,1984,4,4,41,43.4,4.5
15573,1984,4,3,47,41.0,4.4
15574,1984,4,2,59,32.4,4.4
15575,1984,4,2,27,52.9,3.8
15576,1984,4,1,17,41.0,4.4
15577,1984,4,1,23,54.0,3.5
15578,1984,4,1,22,37.0,3.7
15579,1984,3,31,51,22.3,3.9
15580,1984,3,31,56,43.4,4.1
15581,1984,3,31,47,16.0,3.5
15582,1984,3,31,5,5.3,4.0
15583,1984,3,29,6,1.4,4.6
15584,1984,3,26,3,27.9,3.6
15585,1984,3,25,52,37.6,3.9
15586,1984,3,25,3,4.7,3.5
15587,1984,3,25,48,21.0,4.4
15588,1984,3,24,1,40.3,3.5
15589,1984,3,24,38,8.7,3.6
15590,1984,3,23,53,23.0,3.5
15591,1984,3,23,23,58.1,3.6
15592,1984,3,22,6,47.4,3.6
15593,1984,3,22,25,55.9,3.7
15594,1984,3,21,15,27.7,4.2
15595,1984,3,21,9,38.0,3.5
15596,1984,3,21,48,9.9,3.7
15597,1984,3,21,39,37.9,3.7
15598,1984,3,16,17,16.6,3.8
15599,1984,3,14,43,33.5,4.0
15600,1984,3,14,59,0.5,3.5
15601,1984,3,8,40,25.0,4.0
15602,1984,3,7,18,14.4,3.5
15603,1984,3,5,31,20.1,3.6
15604,1984,3,3,33,7.3,3.5
15605,1984,3,1,39,33.0,4.0
15606,1984,2,29,7,7.0,4.3
15607,1984,2,25,1,0.9,3.9
15608,1984,2,22,52,32.0,4.0
15609,1984,2,19,11,6.0,4.0
15610,1984,2,16,17,0.0,3.8
15611,1984,2,12,54,51.1,4.7
15612,1984,2,11,15,22.8,3.9
15613,1984,2,11,12,30.7,4.8
15614,1984,2,10,47,26.0,3.6
15615,1984,2,9,37,26.0,3.7
15616,1984,2,9,46,28.6,3.9
15617,1984,2,8,28,31.0,3.6
15618,1984,2,7,47,13.0,3.5
15619,1984,2,6,50,27.3,3.9
15620,1984,2,6,37,55.0,3.7
15621,1984,2,6,59,41.0,4.2
15622,1984,2,6,3,26.3,4.9
15623,1984,2,5,7,47.7,4.2
15624,1984,2,5,6,35.2,3.5
15625,1984,2,5,26,38.7,3.5
15626,1984,2,5,52,20.0,3.5
15627,1984,2,5,20,19.7,5.0
15628,1984,2,2,10,29.4,3.7
15629,1984,2,2,13,36.0,3.5
15630,1984,1,31,51,34.0,4.0
15631,1984,1,30,58,25.8,4.5
15632,1984,1,27,19,28.0,3.8
15633,1984,1,23,14,2.0,4.7
15634,1984,1,23,42,32.3,4.5
15635,1984,1,22,19,38.6,3.7
15636,1984,1,21,4,5.0,3.9
15637,1984,1,19,53,33.5,3.5
15638,1984,1,19,21,31.9,4.5
15639,1984,1,19,45,46.4,3.5
15640,1984,1,18,5,43.1,3.7
15641,1984,1,13,14,4.3,4.2
15642,1984,1,13,53,52.2,3.7
15643,1984,1,11,18,33.0,3.6
15644,1984,1,8,24,18.5,3.5
15645,1984,1,7,17,19.9,3.8
15646,1984,1,6,38,17.7,4.4
15647,1983,12,31,36,1.7,4.2
15648,1983,12,30,40,50.8,4.0
15649,1983,12,29,19,44.0,3.6
15650,1983,12,28,48,14.0,3.6
15651,1983,12,28,3,59.2,3.6
15652,1983,12,24,3,37.0,3.5
15653,1983,12,18,45,38.2,3.7
15654,1983,12,17,14,21.3,4.7
15655,1983,12,16,34,41.7,4.2
15656,1983,12,16,30,6.9,3.5
15657,1983,12,14,28,18.5,3.7
15658,1983,12,13,34,27.0,3.8
15659,1983,12,12,49,39.5,3.7
15660,1983,12,12,9,31.1,3.8
15661,1983,12,12,32,54.0,3.6
15662,1983,12,12,18,44.2,3.5
15663,1983,12,9,40,11.0,4.4
15664,1983,12,7,5,30.2,3.9
15665,1983,12,6,6,2.4,3.7
15666,1983,12,5,49,48.7,3.7
15667,1983,12,3,2,34.3,3.9
15668,1983,11,29,30,53.8,3.5
15669,1983,11,29,1,18.9,3.5
15670,1983,11,28,53,52.8,3.5
15671,1983,11,26,38,21.1,4.1
15672,1983,11,26,9,29.9,4.2
15673,1983,11,26,57,48.6,3.5
15674,1983,11,24,14,8.9,4.7
15675,1983,11,23,21,45.5,3.7
15676,1983,11,21,19,19.0,4.6
15677,1983,11,21,0,3.8,4.1
15678,1983,11,21,43,30.6,4.2
15679,1983,11,21,42,19.5,4.5
15680,1983,11,20,4,35.5,4.6
15681,1983,11,20,16,57.5,3.8
15682,1983,11,19,9,31.0,4.7
15683,1983,11,19,8,17.0,3.5
15684,1983,11,18,30,7.3,3.8
15685,1983,11,18,21,50.1,3.6
15686,1983,11,18,13,29.9,4.5
15687,1983,11,18,7,25.9,4.6
15688,1983,11,18,15,37.5,5.0
15689,1983,11,16,18,28.0,3.5
15690,1983,11,16,45,22.4,3.6
15691,1983,11,15,38,23.0,3.9
15692,1983,11,15,59,11.8,4.4
15693,1983,11,14,1,51.6,4.4
15694,1983,11,14,7,14.4,3.5
15695,1983,11,13,49,21.7,3.5
15696,1983,11,9,56,12.5,3.9
15697,1983,11,9,12,6.9,4.2
15698,1983,11,7,3,42.1,3.5
15699,1983,11,7,44,47.5,3.5
15700,1983,11,6,17,4.0,4.6
15701,1983,11,6,21,52.8,4.0
15702,1983,11,5,11,46.2,3.8
15703,1983,11,3,46,17.8,4.0
15704,1983,11,3,17,19.0,3.8
15705,1983,11,3,6,13.3,3.8
15706,1983,11,3,20,41.0,3.7
15707,1983,11,2,53,8.8,4.6
15708,1983,11,2,56,1.8,4.7
15709,1983,11,2,26,47.1,3.5
15710,1983,11,2,24,22.6,4.8
15711,1983,11,2,15,18.5,4.6
15712,1983,11,1,3,28.0,4.8
15713,1983,11,1,56,55.0,3.9
15714,1983,10,30,27,51.0,4.1
15715,1983,10,30,19,4.3,3.5
15716,1983,10,30,48,17.0,5.0
15717,1983,10,30,40,25.5,5.3
15718,1983,10,30,13,50.2,4.8
15719,1983,10,30,26,25.7,4.7
15720,1983,10,30,44,42.8,4.9
15721,1983,10,30,12,28.1,6.8
15722,1983,10,28,56,39.3,3.7
15723,1983,10,27,40,10.0,4.3
15724,1983,10,26,34,10.8,3.9
15725,1983,10,26,34,10.8,3.9
15726,1983,10,25,53,14.0,3.6
15727,1983,10,23,11,24.6,3.5
15728,1983,10,23,50,39.0,3.7
15729,1983,10,23,20,36.7,3.9
15730,1983,10,22,50,51.5,3.9
15731,1983,10,22,26,28.0,3.5
15732,1983,10,22,58,56.0,3.6
15733,1983,10,22,32,23.0,3.5
15734,1983,10,21,7,8.3,3.5
15735,1983,10,21,34,49.3,4.9
15736,1983,10,20,32,23.1,3.5
15737,1983,10,17,34,0.5,3.5
15738,1983,10,16,34,44.7,4.0
15739,1983,10,15,45,26.4,3.5
15740,1983,10,12,50,59.1,3.6
15741,1983,10,12,51,46.0,3.7
15742,1983,10,11,8,18.5,4.1
15743,1983,10,11,8,18.7,4.2
15744,1983,10,6,37,50.5,3.5
15745,1983,10,3,15,9.6,4.7
15746,1983,9,28,18,13.8,3.6
15747,1983,9,28,17,19.7,4.0
15748,1983,9,27,59,42.7,5.4
15749,1983,9,23,50,57.3,3.7
15750,1983,9,23,32,54.0,4.0
15751,1983,9,11,52,30.0,3.7
15752,1983,9,9,59,45.4,5.4
15753,1983,9,2,53,49.9,4.0
15754,1983,8,19,19,59.8,4.0
15755,1983,8,11,44,15.9,4.3
15756,1983,8,11,26,30.1,4.8
15757,1983,8,8,21,42.8,3.5
15758,1983,8,4,39,15.1,4.7
15759,1983,8,3,6,2.1,4.4
15760,1983,7,31,58,34.2,3.5
15761,1983,7,30,49,44.2,3.6
15762,1983,7,30,9,6.0,3.5
15763,1983,7,30,11,9.0,3.6
15764,1983,7,30,20,48.3,3.6
15765,1983,7,30,38,44.0,3.7
15766,1983,7,27,30,15.8,3.5
15767,1983,7,27,59,1.0,3.8
15768,1983,7,25,6,15.7,3.5
15769,1983,7,23,9,13.6,3.7
15770,1983,7,20,41,50.0,3.6
15771,1983,7,20,29,25.8,3.6
15772,1983,7,17,17,45.4,4.1
15773,1983,7,11,59,38.7,3.9
15774,1983,7,8,34,10.0,3.8
15775,1983,7,8,55,1.1,4.2
15776,1983,7,7,31,11.0,3.9
15777,1983,7,5,54,42.3,3.5
15778,1983,7,5,30,14.6,3.7
15779,1983,7,5,30,43.1,4.1
15780,1983,7,5,17,54.0,3.6
15781,1983,7,5,1,27.0,5.9
15782,1983,6,25,47,3.3,3.5
15783,1983,6,25,33,49.3,4.1
15784,1983,6,24,47,48.4,4.4
15785,1983,6,20,28,36.8,4.5
15786,1983,6,18,41,30.4,3.5
15787,1983,6,15,45,8.9,4.2
15788,1983,6,14,55,59.1,4.1
15789,1983,6,12,53,18.1,3.5
15790,1983,6,12,14,30.3,3.5
15791,1983,6,12,51,30.0,3.6
15792,1983,6,9,39,22.0,3.9
15793,1983,6,6,55,37.5,3.5
15794,1983,6,6,34,43.1,3.7
15795,1983,6,1,44,32.4,4.6
15796,1983,5,28,27,8.3,4.0
15797,1983,5,28,40,15.2,4.4
15798,1983,5,28,12,32.5,3.8
15799,1983,5,24,39,12.0,4.0
15800,1983,5,16,43,9.2,3.8
15801,1983,5,16,7,50.0,4.0
15802,1983,5,16,1,55.4,3.6
15803,1983,5,15,57,34.6,3.6
15804,1983,5,12,34,42.6,3.7
15805,1983,5,10,31,1.0,3.7
15806,1983,5,9,6,24.2,4.8
15807,1983,5,1,11,36.0,3.8
15808,1983,4,26,10,55.0,3.6
15809,1983,4,23,53,17.2,3.5
15810,1983,4,21,18,57.2,4.7
15811,1983,4,21,23,36.3,4.6
15812,1983,4,20,52,42.4,4.5
15813,1983,4,20,0,52.4,4.6
15814,1983,4,17,35,47.4,3.7
15815,1983,4,15,48,50.5,3.7
15816,1983,4,14,16,27.4,4.3
15817,1983,4,14,36,28.3,4.7
15818,1983,4,14,59,23.8,4.4
15819,1983,4,6,48,5.2,4.1
15820,1983,4,6,35,51.2,5.0
15821,1983,3,26,51,48.3,4.6
15822,1983,3,24,55,57.0,4.6
15823,1983,3,22,19,56.1,4.4
15824,1983,3,17,37,55.3,3.5
15825,1983,3,10,24,12.3,3.9
15826,1983,3,10,2,20.0,4.2
15827,1983,3,8,47,59.3,3.6
15828,1983,3,7,4,35.5,3.6
15829,1983,3,6,35,14.4,3.5
15830,1983,3,6,53,26.0,3.9
15831,1983,2,28,28,44.4,4.5
15832,1983,2,28,10,8.9,3.9
15833,1983,2,26,10,6.0,3.7
15834,1983,2,23,53,29.7,4.0
15835,1983,2,23,47,39.0,3.8
15836,1983,2,22,37,5.7,3.8
15837,1983,2,22,0,32.2,3.7
15838,1983,2,21,40,7.4,3.5
15839,1983,2,20,42,25.0,3.5
15840,1983,2,19,54,8.4,3.6
15841,1983,2,17,15,21.4,3.5
15842,1983,2,17,12,17.7,3.7
15843,1983,2,16,17,0.1,3.7
15844,1983,2,15,21,45.7,4.6
15845,1983,2,14,28,7.1,4.1
15846,1983,2,14,45,9.2,3.5
15847,1983,2,13,29,17.7,3.5
15848,1983,2,12,27,43.8,4.5
15849,1983,2,7,16,42.7,3.5
15850,1983,2,5,47,34.2,3.7
